Date,Time,Station,SamplingMethod,Depth,Lab,OrigTaxon,Taxon,Kingdom,Phylum,Class,AlgalGroup,DiatomSoftbody,Genus,Species,Units_per_mL,Cells_per_mL,Biovolume_per_mL,PhytoForm,QualityCheck,Debris
2014-12-03T00:00:00Z,00:45,SHR,Dippole bottle grab,NA,BSA,NA,Navicula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Navicula,sp.,138.59,277.19,300418.88,i,MucilaginousDetritus,high
2014-12-03T00:00:00Z,00:45,SHR,Dippole bottle grab,NA,BSA,NA,Nitzschia cf. frustulum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,frustulum,69.3,69.3,10768.74,i,MucilaginousDetritus,high
2014-12-03T00:00:00Z,00:45,SHR,Dippole bottle grab,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,69.3,69.3,149578.72,i,Fragmented MucilaginousDetritus,high
2014-12-03T00:00:00Z,00:45,SHR,Dippole bottle grab,NA,BSA,NA,Pleurosigma cf. salinarum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Pleurosigma,salinarum,69.3,69.3,345748.23,i,MucilaginousDetritus,high
2014-12-03T00:00:00Z,00:45,SHR,Dippole bottle grab,NA,BSA,NA,Surirella minuta,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Surirella,minuta,69.3,69.3,21349.75,i,MucilaginousDetritus,high
2014-12-03T00:00:00Z,00:45,SHR,Dippole bottle grab,NA,BSA,NA,cf. Ulnaria sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Ulnaria,sp.,831.56,9978.75,1802513.28,i,Fragmented MucilaginousDetritus,high
2014-12-03T00:00:00Z,00:45,SHR,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,24877.58,21245455.95,5695531.69,c,MucilaginousDetritus,high
2014-11-19T00:00:00Z,00:21,STTD,Dippole bottle grab,NA,BSA,NA,Aulacoseira granulata,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Aulacoseira,granulata,128.69,128.69,102396.17,i,Fragmented BrokenDiatoms MucilaginousDetritus,high
2014-11-19T00:00:00Z,00:21,STTD,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,514.78,2059.11,187649.03,i,BrokenDiatoms MucilaginousDetritus,high
2014-11-19T00:00:00Z,00:21,STTD,Dippole bottle grab,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,128.69,128.69,8368.66,i,BrokenDiatoms MucilaginousDetritus,high
2014-11-19T00:00:00Z,00:21,STTD,Dippole bottle grab,NA,BSA,NA,cf. Ulnaria sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Ulnaria,sp.,128.69,128.69,30718.85,i,Fragmented BrokenDiatoms MucilaginousDetritus,high
2014-11-19T00:00:00Z,00:21,STTD,Dippole bottle grab,NA,BSA,NA,Monoraphidium minutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,minutum,128.69,128.69,1581.17,i,BrokenDiatoms MucilaginousDetritus,high
2014-11-19T00:00:00Z,00:21,STTD,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,60614.98,80678536.47,21628491.41,c,BrokenDiatoms MucilaginousDetritus,high
2014-11-19T00:00:00Z,00:21,STTD,Dippole bottle grab,NA,BSA,NA,Chroococcus minimus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Chroococcus,minimus,128.69,514.78,5305.28,c,BrokenDiatoms MucilaginousDetritus,high
2014-11-19T00:00:00Z,01:39,LIS,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,834.13,4170.65,1004487,i,MucilaginousDetritus,moderate
2014-11-19T00:00:00Z,01:39,LIS,Dippole bottle grab,NA,BSA,NA,Chlamydomonas globosa,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlamydomonas,globosa,166.83,166.83,33482.9,i,MucilaginousDetritus,moderate
2014-11-19T00:00:00Z,01:39,LIS,Dippole bottle grab,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,166.83,166.83,4424.53,i,MucilaginousDetritus,moderate
2014-11-19T00:00:00Z,01:39,LIS,Dippole bottle grab,NA,BSA,Monoraphidium arcuatum,Ankistrodesmus arcuatus,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Ankistrodesmus,arcuatus,166.83,166.83,9783.17,i,MucilaginousDetritus,moderate
2014-11-19T00:00:00Z,01:39,LIS,Dippole bottle grab,NA,BSA,NA,Cryptomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Cryptomonas,sp.,166.83,166.83,70792.42,i,Obscured MucilaginousDetritus,moderate
2014-11-19T00:00:00Z,01:39,LIS,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,73903.85,70799886.98,18980199.87,c,MucilaginousDetritus,moderate
2014-12-30T00:00:00Z,02:52,STTD,Dippole bottle grab,NA,BSA,NA,Bacillaria paxillifera,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Bacillaria,paxillifera,180.17,180.17,236097.27,i,MucilaginousDetritus,moderate
2014-12-30T00:00:00Z,02:52,STTD,Dippole bottle grab,NA,BSA,NA,Campylodiscus sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Campylodiscus,sp.,180.17,180.17,9197926.95,i,MucilaginousDetritus,moderate
2014-12-30T00:00:00Z,02:52,STTD,Dippole bottle grab,NA,BSA,NA,Melosira varians,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Melosira,varians,360.34,720.69,18155858.75,c,MucilaginousDetritus,moderate
2014-12-30T00:00:00Z,02:52,STTD,Dippole bottle grab,NA,BSA,NA,Cryptomonas ovata,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Cryptomonas,ovata,180.17,180.17,446406.05,i,MucilaginousDetritus,moderate
2014-12-30T00:00:00Z,02:52,STTD,Dippole bottle grab,NA,BSA,NA,cf. Aphanocapsa sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Aphanocapsa,sp.,1441.38,8407542.05,118858.73,c,MucilaginousDetritus,moderate
2014-12-30T00:00:00Z,02:52,STTD,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,74230.83,67550052.83,18108976.7,c,MucilaginousDetritus,moderate
2014-12-30T00:00:00Z,05:55,LIS,Dippole bottle grab,NA,BSA,NA,Navicula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Navicula,sp.,250.24,250.24,80717.71,i,Obscured,high
2014-12-30T00:00:00Z,05:55,LIS,Dippole bottle grab,NA,BSA,NA,Nitzschia palea,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,palea,500.48,1000.96,103698.94,i,Good,high
2014-12-30T00:00:00Z,05:55,LIS,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,103598.85,91892178.84,24634670.98,c,Good,high
2014-12-04T00:00:00Z,01:31,STTD,Dippole bottle grab,NA,BSA,NA,cf. Karayevia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Karayevia,sp.,112.61,112.61,25471.89,i,MucilaginousDetritus,high
2014-12-04T00:00:00Z,01:31,STTD,Dippole bottle grab,NA,BSA,NA,Nitzschia palea,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,palea,225.21,450.43,210698.66,i,MucilaginousDetritus,high
2014-12-04T00:00:00Z,01:31,STTD,Dippole bottle grab,NA,BSA,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlamydomonas,sp.,112.61,112.61,6841.37,i,MucilaginousDetritus,high
2014-12-04T00:00:00Z,01:31,STTD,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,46169.05,44091444.82,11820138.01,c,MucilaginousDetritus,high
2014-12-04T00:00:00Z,01:31,STTD,Dippole bottle grab,NA,BSA,NA,cf. Glaucospira sp.,NA,NA,NA,NA,Soft Body,Glaucospira,sp.,112.61,1351.29,1633.34,f,MucilaginousDetritus,high
2014-11-18T00:00:00Z,00:49,SHR,Dippole bottle grab,NA,BSA,NA,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Achnanthidium,minutissimum,13.25,13.25,2108.16,i,BrokenDiatoms MucilaginousDetritus,moderate
2014-11-18T00:00:00Z,00:49,SHR,Dippole bottle grab,NA,BSA,NA,Cocconeis sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,sp.,13.25,13.25,1129.22,i,BrokenDiatoms MucilaginousDetritus,moderate
2014-11-18T00:00:00Z,00:49,SHR,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,132.48,1324.79,421631.31,i,BrokenDiatoms MucilaginousDetritus,moderate
2014-11-18T00:00:00Z,00:49,SHR,Dippole bottle grab,NA,BSA,NA,Diatoma moniliformis,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Diatoma,moniliformis,26.5,52.99,19144.34,i,BrokenDiatoms MucilaginousDetritus,moderate
2014-11-18T00:00:00Z,00:49,SHR,Dippole bottle grab,NA,BSA,NA,Epithemia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Epithemia,sp.,13.25,13.25,2684.74,i,Obscured BrokenDiatoms MucilaginousDetritus,moderate
2014-11-18T00:00:00Z,00:49,SHR,Dippole bottle grab,NA,BSA,cf. Fragilaria brevistriata,Pseudostaurosira brevistriata,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Pseudostaurosira,brevistriata,52.99,211.97,70368.39,i,Obscured BrokenDiatoms MucilaginousDetritus,moderate
2014-11-18T00:00:00Z,00:49,SHR,Dippole bottle grab,NA,BSA,NA,cf. Ulnaria sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Ulnaria,sp.,172.22,2238.9,138451.52,i,Fragmented BrokenDiatoms MucilaginousDetritus,moderate
2014-11-18T00:00:00Z,00:49,SHR,Dippole bottle grab,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,13.25,13.25,351.36,i,BrokenDiatoms MucilaginousDetritus,moderate
2014-11-18T00:00:00Z,00:49,SHR,Dippole bottle grab,NA,BSA,NA,Plagioselmis lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,lacustris,26.5,52.99,38756.15,i,BrokenDiatoms MucilaginousDetritus,moderate
2014-11-18T00:00:00Z,00:49,SHR,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,5060.71,6381556.6,1710782.67,c,BrokenDiatoms MucilaginousDetritus,moderate
2014-11-18T00:00:00Z,00:49,SHR,Dippole bottle grab,NA,BSA,NA,Microcystis sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Microcystis,sp.,13.25,13.25,1218.18,i,BrokenDiatoms MucilaginousDetritus,moderate
2015-01-21T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,placentula,81.9,81.9,17945.61,i,Good,moderate
2015-01-21T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,81.9,81.9,19724.47,i,Good,moderate
2015-01-21T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,cf. Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,163.79,327.59,6879.29,i,Good,moderate
2015-01-21T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Ulnaria ulna,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Ulnaria,ulna,81.9,81.9,207049.84,i,Good,moderate
2015-01-21T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,33986.97,30350367.86,8136397.85,c,Good,moderate
2015-02-04T00:00:00Z,01:25,STTD,Dippole bottle grab,NA,BSA,NA,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,placentula,450.43,450.43,114495.09,i,MucilaginousDetritus,high
2015-02-04T00:00:00Z,01:25,STTD,Dippole bottle grab,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,1351.29,4053.87,369434.03,i,MucilaginousDetritus,high
2015-02-04T00:00:00Z,01:25,STTD,Dippole bottle grab,NA,BSA,NA,Navicula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Navicula,sp.,450.43,450.43,258017.42,i,Obscured MucilaginousDetritus,high
2015-02-04T00:00:00Z,01:25,STTD,Dippole bottle grab,NA,BSA,NA,Nitzschia acicularis,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,acicularis,450.43,450.43,59907.16,i,MucilaginousDetritus,high
2015-02-04T00:00:00Z,01:25,STTD,Dippole bottle grab,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,450.43,450.43,11946.22,i,MucilaginousDetritus,high
2015-02-04T00:00:00Z,01:25,STTD,Dippole bottle grab,NA,BSA,NA,Monoraphidium contortum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,contortum,900.86,1801.72,31414.46,i,MucilaginousDetritus,high
2015-02-04T00:00:00Z,01:25,STTD,Dippole bottle grab,NA,BSA,NA,Monoraphidium griffithii,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,griffithii,450.43,450.43,19634.04,i,Obscured MucilaginousDetritus,high
2015-02-04T00:00:00Z,01:25,STTD,Dippole bottle grab,NA,BSA,NA,Monoraphidium tortile,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,tortile,450.43,450.43,22051.2,i,MucilaginousDetritus,high
2015-02-04T00:00:00Z,01:25,STTD,Dippole bottle grab,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,900.86,1801.72,137567.03,i,MucilaginousDetritus,high
2015-02-04T00:00:00Z,01:25,STTD,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,181523.2,192596115.38,51631618.63,c,MucilaginousDetritus,high
2015-02-04T00:00:00Z,01:25,STTD,Dippole bottle grab,NA,BSA,NA,cf. Planktolyngbya sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Planktolyngbya,sp.,900.86,29728.37,11090.58,f,MucilaginousDetritus,high
2015-02-04T00:00:00Z,01:25,STTD,Dippole bottle grab,NA,BSA,NA,cf. Synechococcus sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Synechococcus,sp.,900.86,7206.88,191139.53,c,MucilaginousDetritus,high
2015-01-16T00:00:00Z,02:23,LIS,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,4094.82,122844.48,45693757.36,i,MucilaginousDetritus,low
2015-01-16T00:00:00Z,02:23,LIS,Dippole bottle grab,NA,BSA,NA,Monoraphidium contortum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,contortum,136.49,136.49,4146.29,i,MucilaginousDetritus,low
2015-01-16T00:00:00Z,02:23,LIS,Dippole bottle grab,NA,BSA,NA,Chrysococcus sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Soft Body,Chrysococcus,sp.,136.49,136.49,8468.67,i,MucilaginousDetritus,low
2015-01-16T00:00:00Z,02:23,LIS,Dippole bottle grab,NA,BSA,NA,Cryptomonas ovata,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Cryptomonas,ovata,272.99,545.98,1352745.62,i,MucilaginousDetritus,low
2015-01-16T00:00:00Z,02:23,LIS,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,50639.23,40460741.95,10846810.66,c,MucilaginousDetritus,low
2014-12-18T00:00:00Z,04:53,LIS,Dippole bottle grab,NA,BSA,NA,cf. Aphanocapsa sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Aphanocapsa,sp.,10009.55,990945.51,64857.18,c,MucilaginousDetritus,high
2014-12-18T00:00:00Z,04:53,LIS,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,2061967.42,2330023189.13,624638085.11,c,MucilaginousDetritus,high
2014-12-18T00:00:00Z,04:53,LIS,Dippole bottle grab,NA,BSA,NA,cf. Planktolyngbya sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Planktolyngbya,sp.,5004.78,95090.73,38238.22,f,MucilaginousDetritus,high
2014-12-29T00:00:00Z,01:12,SHR,Dippole bottle grab,NA,BSA,NA,Aulacoseira alpigena,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Aulacoseira,alpigena,737.07,6633.6,1519490.33,c,Good,moderate
2014-12-29T00:00:00Z,01:12,SHR,Dippole bottle grab,NA,BSA,NA,cf. Aulacoseira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Aulacoseira,sp.,163.79,327.59,19039.07,i,Good,moderate
2014-12-29T00:00:00Z,01:12,SHR,Dippole bottle grab,NA,BSA,NA,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,placentula,327.59,1310.34,198006.28,i,Good,moderate
2014-12-29T00:00:00Z,01:12,SHR,Dippole bottle grab,NA,BSA,Fragilaria brevistriata,Pseudostaurosira brevistriata,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Pseudostaurosira,brevistriata,245.69,737.07,111378.53,c,Good,moderate
2014-12-29T00:00:00Z,01:12,SHR,Dippole bottle grab,NA,BSA,NA,Ulnaria ulna,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Ulnaria,ulna,81.9,81.9,498887.84,i,Good,moderate
2014-12-29T00:00:00Z,01:12,SHR,Dippole bottle grab,NA,BSA,Monoraphidium arcuatum,Ankistrodesmus arcuatus,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Ankistrodesmus,arcuatus,81.9,81.9,793.29,i,Good,moderate
2014-12-29T00:00:00Z,01:12,SHR,Dippole bottle grab,NA,BSA,NA,Monoraphidium contortum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,contortum,81.9,81.9,471.69,i,Good,moderate
2014-12-29T00:00:00Z,01:12,SHR,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,32758.53,27615440.15,7403212.01,c,Good,moderate
2014-12-18T00:00:00Z,00:57,STTD,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,1801.72,1801.72,164192.9,i,BrokenDiatoms MucilaginousDetritus,high
2014-12-18T00:00:00Z,00:57,STTD,Dippole bottle grab,NA,BSA,NA,Rhoicosphenia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Rhoicosphenia,sp.,1801.72,1801.72,578296.41,i,Fragmented BrokenDiatoms MucilaginousDetritus,high
2014-12-18T00:00:00Z,00:57,STTD,Dippole bottle grab,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,893652.68,1107235668.12,296830336.59,c,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Achnanthidium,minutissimum,26.5,26.5,3703.52,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,cf. Amphora sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Amphora,sp.,26.5,26.5,1342.16,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,placentula,52.99,105.98,24562.96,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,397.44,5961.57,948670.44,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Diatoma moniliformis,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Diatoma,moniliformis,105.98,423.93,92986.8,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Navicula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Navicula,sp.,26.5,26.5,7976.81,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Nitzschia acicularis,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,acicularis,79.49,238.46,37614.65,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Nitzschia dissipata,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,dissipata,26.5,26.5,2067.55,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,158.98,953.85,193261.72,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,cf. Thalassiosira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Thalassiosira,sp.,26.5,26.5,52703.91,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,cf. Ulnaria sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Ulnaria,sp.,158.98,953.85,342546.95,i,Fragmented BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Ulnaria ulna,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Ulnaria,ulna,52.99,105.98,1190367.74,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlamydomonas,sp.,185.47,1298.3,275465.79,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,185.47,1298.3,34433.22,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Drepanochloris,nannoselene,52.99,105.98,3080.06,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Monoraphidium contortum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,contortum,185.47,1298.3,31902.38,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Monoraphidium tortile,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,tortile,26.5,26.5,651.07,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Scenedesmus sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Scenedesmus,sp.,26.5,52.99,560.92,c,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Chrysococcus sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Soft Body,Chrysococcus,sp.,79.49,238.46,21927.19,i,BrokenDiatoms MucilaginousDetritus,high
2015-02-03T00:00:00Z,01:30,SHR,Dippole bottle grab,NA,BSA,NA,Plagioselmis lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,lacustris,26.5,26.5,15811.17,i,BrokenDiatoms MucilaginousDetritus,high
