survey,station,latitude,longitude,collection_type,date,time_pst,tidal_stage,depth_m,lab,taxon_original,taxon,kingdom,phylum,class,algal_group,genus,species,organisms_per_ml,cells_per_ml,biovolume_cubic_um_per_ml,gald_um,quality_check,debris
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-09-28,13:07:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,187.7,187.7,27032.9,7.4,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-09-28,13:07:00,high_slack,0,BSA,Gyrosigma acuminatum,Gyrosigma acuminatum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Gyrosigma,acuminatum,187.7,187.7,27032.9,92.6,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-09-28,13:07:00,high_slack,0,BSA,Nitzschia sp.,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,187.7,187.7,27032.9,14.8,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-09-28,13:07:00,high_slack,0,BSA,Nitzschia sp.,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,187.7,187.7,27032.9,16.7,fragmented,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-09-28,13:07:00,high_slack,0,BSA,cf. Ulnaria sp.,cf. Ulnaria sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Ulnaria,sp.,187.7,187.7,27032.9,7.4,fragmented,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-09-28,13:07:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,5067.3,5067.3,729888.1,2.8,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-09-28,13:07:00,high_slack,0,BSA,Oedogonium sp.,Oedogonium sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Oedogonium,sp.,187.7,750.7,108131.6,72.2,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-09-28,13:07:00,high_slack,0,BSA,cf. Oocystis sp.,cf. Oocystis sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Oocystis,sp.,375.4,375.4,54065.8,5.6,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-09-28,13:07:00,high_slack,0,BSA,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,1126.1,1126.1,162197.4,6.1,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-09-28,13:07:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,74320.9,150894,21734445.2,0.65,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-09-28,13:07:00,high_slack,0,BSA,Merismopedia tenuissima,Merismopedia tenuissima,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Merismopedia,tenuissima,187.7,750.7,108131.6,0.6,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-09-28,13:07:00,high_slack,0,BSA,Achnanthidium catenatum,Achnanthidium catenatum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Achnanthidium,catenatum,187.7,187.7,27032.9,13.9,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-09-28,13:52:00,high_slack,0,BSA,Aulacoseira alpigena,Aulacoseira alpigena,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,alpigena,128.7,128.7,18536.8,6.1,good,low
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-09-28,13:52:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,257.4,257.4,37073.7,11.7,good,low
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-09-28,13:52:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,128.7,128.7,18536.8,5,good,low
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-09-28,13:52:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,5405.2,5405.2,778547.3,3.1,good,low
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-09-28,13:52:00,high_slack,0,BSA,cf. Oocystis sp.,cf. Oocystis sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Oocystis,sp.,128.7,128.7,18536.8,4.6,good,low
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-09-28,13:52:00,high_slack,0,BSA,cf. Ochromonas sp.,cf. Ochromonas sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Ochromonas,sp.,128.7,128.7,18536.8,3.7,good,low
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-09-28,13:52:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,128.7,128.7,18536.8,10.2,good,low
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-09-28,13:52:00,high_slack,0,BSA,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,514.8,514.8,74147.4,5.6,good,low
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-09-28,13:52:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,44656.9,91501.6,13179693.4,0.65,good,low
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-09-28,14:10:00,high_slack,0,BSA,Achnanthidium minutissimum,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Achnanthidium,minutissimum,112.6,112.6,16219.7,11.1,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-09-28,14:10:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,675.6,675.6,97318.4,14.8,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-09-28,14:10:00,high_slack,0,BSA,Gomphonema olivaceum,Gomphonema olivaceum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Gomphonema,olivaceum,112.6,112.6,16219.7,12,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-09-28,14:10:00,high_slack,0,BSA,Nitzschia palea,Nitzschia palea,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,palea,112.6,112.6,16219.7,36.1,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-09-28,14:10:00,high_slack,0,BSA,cf. Chlamydomonas sp.,cf. Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,112.6,112.6,16219.7,7.4,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-09-28,14:10:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,4391.7,4391.7,632569.7,3.7,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-09-28,14:10:00,high_slack,0,BSA,cf. Oocystis sp.,cf. Oocystis sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Oocystis,sp.,337.8,337.8,48659.2,4.3,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-09-28,14:10:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,563,563,81098.7,9.3,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-09-28,14:10:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,1013.5,1013.5,145977.6,5.6,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-09-28,14:10:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,42790.8,86595.1,12472976.4,0.65,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-09-28,14:10:00,high_slack,0,BSA,Planktolyngbya sp.,Planktolyngbya sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Planktolyngbya,sp.,112.6,2026.9,291955.2,0.9,good,moderate
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2017-09-28,14:45:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,100.1,100.1,14417.5,15.4,good,low
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2017-09-28,14:45:00,high_slack,0,BSA,Craticula sp.,Craticula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Craticula,sp.,100.1,100.1,14417.5,25.9,good,low
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2017-09-28,14:45:00,high_slack,0,BSA,Cyclotella meneghiniana,Cyclotella meneghiniana,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,meneghiniana,100.1,100.1,14417.5,14.8,good,low
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2017-09-28,14:45:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,100.1,100.1,14417.5,11.7,good,low
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2017-09-28,14:45:00,high_slack,0,BSA,Encyonema cf. silesiacum,Encyonema cf. silesiacum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Encyonema,silesiacum,100.1,100.1,14417.5,14.8,good,low
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2017-09-28,14:45:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,5004.8,5004.8,720877.1,3.7,good,low
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2017-09-28,14:45:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,900.9,900.9,129757.9,7.4,good,low
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2017-09-28,14:45:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,36735.1,73570.2,10596893.7,0.65,good,low
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2017-09-28,14:45:00,high_slack,0,BSA,cf. Westella botryoides,cf. Westella botryoides,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Westella,botryoides,100.1,400.4,57670.2,2.8,good,low
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-09-28,15:07:00,high_slack,0,BSA,Achnanthidium minutissimum,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Achnanthidium,minutissimum,720.7,720.7,103806.3,11.1,good,moderate
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-09-28,15:07:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,1801.7,1801.7,259515.8,16.7,good,moderate
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-09-28,15:07:00,high_slack,0,BSA,Ulnaria ulna,Ulnaria ulna,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Ulnaria,ulna,180.2,180.2,25951.6,218.5,good,moderate
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-09-28,15:07:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,6125.8,6125.8,882353.6,2.4,good,moderate
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-09-28,15:07:00,high_slack,0,BSA,Oedogonium sp.,Oedogonium sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Oedogonium,sp.,180.2,900.9,129757.9,59.3,good,moderate
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-09-28,15:07:00,high_slack,0,BSA,cf. Ochromonas sp.,cf. Ochromonas sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Ochromonas,sp.,360.3,360.3,51903.2,7.4,good,moderate
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-09-28,15:07:00,high_slack,0,BSA,Cryptomonas erosa,Cryptomonas erosa,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Cryptomonas,erosa,360.3,360.3,51903.2,14.8,good,moderate
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-09-28,15:07:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,1981.9,1981.9,285467.3,11.1,good,moderate
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-09-28,15:07:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,1621.5,1621.5,233564.2,5.6,good,moderate
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-09-28,15:07:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,60898.1,122516.9,17647072,0.65,good,moderate
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-09-28,15:07:00,high_slack,0,BSA,Planktolyngbya sp.,Planktolyngbya sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Planktolyngbya,sp.,180.2,2522.4,363322.1,1.3,good,moderate
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2017-09-28,15:07:00,high_slack,0,BSA,Gomphonema augur,Gomphonema augur,Chromista,Bacillariophyta,Bacillariophyceae,Pennate Diatoms,Gomphonema,augur,180.2,180.2,25951.6,13,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-10-30,12:08:00,high_slack,0,BSA,Aulacoseira sp.,Aulacoseira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,sp.,112.6,112.6,16219.7,13.5,fragmented,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-10-30,12:08:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,225.2,225.2,32439.5,11.1,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-10-30,12:08:00,high_slack,0,BSA,Nitzschia sp.,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,112.6,112.6,16219.7,16.1,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-10-30,12:08:00,high_slack,0,BSA,Nitzschia sp.,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,112.6,112.6,16219.7,18.5,fragmented,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-10-30,12:08:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,4504.3,4504.3,648789.4,2.8,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-10-30,12:08:00,high_slack,0,BSA,cf. Ochromonas sp.,cf. Ochromonas sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Ochromonas,sp.,900.9,900.9,129757.9,6.1,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-10-30,12:08:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,112.6,112.6,16219.7,10.2,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-10-30,12:08:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,2815.2,2815.2,405493.4,7.4,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-10-30,12:08:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,41890,84680.8,12197240.9,0.65,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2017-10-30,12:08:00,high_slack,0,BSA,cf. Westella botryoides,cf. Westella botryoides,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Westella,botryoides,112.6,450.4,64878.9,4.3,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-10-30,12:21:00,high_slack,0,BSA,Nitzschia palea,Nitzschia palea,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,palea,80.4,80.4,11585.5,20.4,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-10-30,12:21:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,4423.9,4423.9,637203.9,2.8,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-10-30,12:21:00,high_slack,0,BSA,cf. Ochromonas sp.,cf. Ochromonas sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Ochromonas,sp.,402.2,402.2,57927.6,7.4,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-10-30,12:21:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,241.3,241.3,34756.6,8.7,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-10-30,12:21:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,1850,1850,266467.1,5.6,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-10-30,12:21:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,29197.5,58636.3,8445847.9,0.65,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2017-10-30,12:21:00,high_slack,0,BSA,cf. Pseudanabaena sp.,cf. Pseudanabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Pseudanabaena,sp.,80.4,241.3,34756.6,4.6,good,moderate
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-10-30,12:48:00,high_slack,0,BSA,Cocconeis sp.,Cocconeis sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,sp.,150.1,150.1,21626.3,13,fragmented,low
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-10-30,12:48:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,600.6,600.6,86505.3,4.3,good,low
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-10-30,12:48:00,high_slack,0,BSA,Nitzschia sp.,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,150.1,150.1,21626.3,13,good,low
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-10-30,12:48:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,4654.4,4654.4,670415.7,2.4,good,low
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-10-30,12:48:00,high_slack,0,BSA,cf. Ochromonas sp.,cf. Ochromonas sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Ochromonas,sp.,900.9,900.9,129757.9,5.6,good,low
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-10-30,12:48:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,300.3,300.3,43252.6,10.5,good,low
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-10-30,12:48:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,1201.1,1201.1,173010.5,6.1,good,low
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2017-10-30,12:48:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,53150.7,109004,15700703.7,0.65,good,low
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-10-30,13:32:00,high_slack,0,BSA,Encyonema silesiacum,Encyonema silesiacum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Encyonema,silesiacum,150.1,150.1,21626.3,19.4,good,low
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-10-30,13:32:00,high_slack,0,BSA,Nitzschia sp.,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,150.1,150.1,21626.3,14.8,good,low
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-10-30,13:32:00,high_slack,0,BSA,cf. Chlamydomonas sp.,cf. Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,300.3,300.3,43252.6,5.6,good,low
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-10-30,13:32:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,4204,4204,605536.8,2.8,good,low
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-10-30,13:32:00,high_slack,0,BSA,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,1801.7,1801.7,259515.8,5.6,good,low
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2017-10-30,13:32:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,57504.9,117111.7,16868524.7,0.65,good,low
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-10-30,14:02:00,high_slack,0,BSA,Amphora sp.,Amphora sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Amphora,sp.,93.8,93.8,13516.4,25.9,good,moderate
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-10-30,14:02:00,high_slack,0,BSA,Aulacoseira sp.,Aulacoseira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,sp.,187.7,187.7,27032.9,6.1,fragmented,moderate
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-10-30,14:02:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,93.8,93.8,13516.4,14.8,good,moderate
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-10-30,14:02:00,high_slack,0,BSA,Cocconeis sp.,Cocconeis sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,sp.,187.7,187.7,27032.9,9.3,fragmented,moderate
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-10-30,14:02:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,93.8,93.8,13516.4,4.6,good,moderate
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-10-30,14:02:00,high_slack,0,BSA,Navicula sp.,Navicula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Navicula,sp.,93.8,93.8,13516.4,23.5,good,moderate
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-10-30,14:02:00,high_slack,0,BSA,Nitzschia cf. gracilis,Nitzschia cf. gracilis,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,gracilis,93.8,93.8,13516.4,38.9,good,moderate
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-10-30,14:02:00,high_slack,0,BSA,Planothidium dubium,Planothidium dubium,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Planothidium,dubium,93.8,93.8,13516.4,9.8,good,moderate
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-10-30,14:02:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,4879.7,4879.7,702855.2,2.4,good,moderate
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-10-30,14:02:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,1876.8,1876.8,270328.9,7.4,good,moderate
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2017-10-30,14:02:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,34814.5,70379.7,10137334.5,0.65,good,moderate
