Date,Time,Station,Latitude,Longitude,SamplingMethod,SamplingDepth,OrigTaxon,Taxon,Kingdom,Phylum,Class,AlgalGroup,Genus,Species,Lab,Cells_per_mL,Biovolume_per_mL,QualityCheck,CurrentTaxon
2022-03-08T00:00:00Z,22:11:00,CFL,38.04953056,-121.88755,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,51335,13762,Good,None
2022-06-15T00:00:00Z,22:14:30,SFEI657,38.15166667,-121.6883306,Phytoplankton net,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,856,72573.06,Degraded,None
2018-07-24T00:00:00Z,18:14:15,MRB,37.89159208,-121.4899492,Submersible centrifugal pump,1 meter,NA,Synechococcus sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Synechococcus,sp.,BSA,357,1963.68,Good,None
2022-11-03T00:00:00Z,22:11:45,LIB,38.24301111,-121.6842861,Submersible centrifugal pump,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,713,60477.55,Degraded,None
2022-06-21T00:00:00Z,22:11:40,FT02,38.05416667,-121.5980556,Submersible centrifugal pump,1 meter,NA,Achnanthidium sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Achnanthidium,sp.,BSA,428,30238.77,Degraded,None
2022-08-23T00:00:00Z,22:14:15,SIS,38.1198,-121.5428972,Van Dorn sampler,1 meter,NA,Cyclotella meneghiniana,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,meneghiniana,BSA,1528,3071875.35,Degraded,None
2020-09-17T00:00:00Z,20:12:15,DWS62,38.34166667,-121.6438889,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,66,8753.27,Good,None
2022-11-15T00:00:00Z,22:11:59,SFEI13,38.02833056,-122.37,Phytoplankton net,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,0,0.51,Degraded,None
2022-07-20T00:00:00Z,22:12:28,SJP2,37.9524,-121.3175,Submersible centrifugal pump,1 meter,NA,cf. Aphanizomenon sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Aphanizomenon,sp.,BSA,941,20789.16,Degraded,None
2022-08-09T00:00:00Z,22:11:45,CCH41,38.19395556,-121.6580028,Submersible centrifugal pump,1 meter,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,BSA,143,11199.55,Degraded,None
2020-06-08T00:00:00Z,20:10:40,HOOD,38.36796663,-121.5213432,Submersible centrifugal pump,1 meter,NA,Nitzschia inconspicua,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,inconspicua,BSA,151,4076.6,Good,None
2021-07-22T00:00:00Z,21:11:15,TOE,38.34916667,-121.6447222,Submersible centrifugal pump,1 meter,NA,Epithemia sorex,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Epithemia,sorex,BSA,61,17604.14,Good,None
2021-08-18T00:00:00Z,21:12:20,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,160,16363.02,Good,None
2019-10-09T00:00:00Z,19:09:15,JPT,38.05214242,-121.6888428,Diaphragm pump and churn,1 meter,NA,Ulnaria sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Ulnaria,sp.,BSA,4,1591.69,Good,None
2018-07-25T00:00:00Z,18:14:25,NFM,38.22333333,-121.5072222,Submersible centrifugal pump,1 meter,NA,Epithemia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Epithemia,sp.,BSA,0,84.6,Good,None
2022-05-16T00:00:00Z,22:09:45,SS,38.33616667,-121.672925,Submersible centrifugal pump,1 meter,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,BSA,53,10751.56,Degraded,None
2020-11-18T00:00:00Z,20:09:30,DEC,38.09325203,-121.7371772,Submersible centrifugal pump,1 meter,NA,Cocconeis placentula,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,BSA,78,34270.61,Good,None
2022-09-26T00:00:00Z,22:09:20,RRI,37.963,-121.365,Van Dorn sampler,1 meter,NA,Planothidium sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Planothidium,sp.,BSA,107,38302.45,Degraded,None
2018-10-18T00:00:00Z,18:13:50,TRN,37.9925,-121.4538889,Submersible centrifugal pump,1 meter,NA,Aulacoseira granulata,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,granulata,BSA,34,37185.05,Good,None
2020-06-10T00:00:00Z,20:08:39,PPT,38.05944444,-121.5572222,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,19,8927.82,Good,None
2021-10-05T00:00:00Z,21:09:49,TRN,37.9925,-121.4538889,Submersible centrifugal pump,1 meter,NA,Pinnularia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Pinnularia,sp.,BSA,27,1118834.6,Good,None
2021-04-13T00:00:00Z,21:10:15,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Fragilariopsis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Fragilariopsis,sp.,BSA,31,5471.78,Good,None
2021-03-04T00:00:00Z,21:14:15,LIB,38.24301111,-121.6842861,Submersible centrifugal pump,1 meter,NA,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Drepanochloris,nannoselene,BSA,107,293.99,Good,None
2016-08-03T00:00:00Z,16:16:45,LCT,38.32885,-121.6675306,Submersible centrifugal pump,1 meter,NA,Diatoma sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Diatoma,sp.,BSA,1,234,Good,None
2022-07-21T00:00:00Z,22:10:37,FPT,38.45601954,-121.5013437,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,489,22000.71,Degraded,None
2020-06-24T00:00:00Z,20:12:45,DWS62,38.34166667,-121.6438889,Submersible centrifugal pump,1 meter,NA,Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,454,258709.5,Good,None
2018-10-19T00:00:00Z,18:15:33,USFPT,38.46111944,-121.5034694,Submersible centrifugal pump,1 meter,Rhoicosphenia curvata,Rhoicosphenia abbreviata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Rhoicosphenia,abbreviata,BSA,4,914.3,Good,None
2021-05-13T00:00:00Z,21:13:50,ORCC,37.82437145,-121.5524492,Submersible centrifugal pump,1 meter,NA,Craticula sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Craticula,sp.,BSA,13,13124.47,Good,None
2018-10-18T00:00:00Z,18:11:05,SYC,38.142,-121.47,Submersible centrifugal pump,1 meter,NA,Fragilaria sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Fragilaria,sp.,BSA,3,114.8,Good,None
2021-05-13T00:00:00Z,21:13:50,ORCC,37.82437145,-121.5524492,Submersible centrifugal pump,1 meter,NA,Aulacoseira granulata,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,granulata,BSA,51,250471.04,Good,None
2022-11-15T00:00:00Z,22:07:15,SFEI36,37.47166667,-122.0666667,Phytoplankton net,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,891,75596.93,Degraded,None
2021-03-02T00:00:00Z,21:14:15,LPS,38.09638889,-121.4961111,Submersible centrifugal pump,1 meter,NA,cf. Luticola sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Luticola,sp.,BSA,21,15052.19,Good,None
2020-07-15T00:00:00Z,20:12:45,DEC,38.09325203,-121.7371772,Submersible centrifugal pump,1 meter,NA,Rhoicosphenia abbreviata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Rhoicosphenia,abbreviata,BSA,33,9867.73,Good,None
2022-11-28T00:00:00Z,22:12:45,TWI,38.09661389,-121.6512444,Van Dorn sampler,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,267,15749.36,Degraded,None
2020-07-28T00:00:00Z,20:09:05,PPT,38.05944444,-121.5572222,Submersible centrifugal pump,1 meter,NA,Pseudanabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Pseudanabaena,sp.,BSA,481,6047.75,Good,None
2021-05-18T00:00:00Z,21:09:20,RRI,37.963,-121.365,Van Dorn sampler,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,156,13195.1,Good,None
2022-01-12T00:00:00Z,22:12:15,CFL,38.04953056,-121.88755,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,458,37126.19,Good,None
2021-12-08T00:00:00Z,21:12:00,MDM,37.9427017,-121.5341175,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,1592,6669.95,Good,None
2021-08-26T00:00:00Z,21:13:35,SHL3,38.05388889,-121.7878,Submersible centrifugal pump,1 meter,NA,Ulnaria sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Ulnaria,sp.,BSA,19,23091.43,Good,None
2018-05-15T00:00:00Z,18:09:00,USFPT,38.46111944,-121.5034694,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,0,83.6,Good,None
2022-10-18T00:00:00Z,22:11:14,SOI,38.1754222,-121.6564333,Submersible centrifugal pump,1 meter,NA,Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,33,16982.27,Degraded,None
2021-05-12T00:00:00Z,21:10:20,PPT,38.05944444,-121.5572222,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,5904,1582.63,Good,None
2022-07-21T00:00:00Z,22:08:42,WGC,38.22488056,-121.556725,Submersible centrifugal pump,1 meter,NA,Ulnaria ulna,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Ulnaria,ulna,BSA,92,250657.83,Degraded,None
2022-07-20T00:00:00Z,22:12:28,SJP2,37.9524,-121.3175,Submersible centrifugal pump,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,171,43006.25,Degraded,None
2020-06-09T00:00:00Z,20:10:15,GRZ,38.10853056,-122.0559806,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,43635,11697.7,Good,None
2019-09-10T00:00:00Z,19:09:45,FPT,38.45601954,-121.5013437,Submersible centrifugal pump,1 meter,NA,Pseudostaurosira brevistriata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Pseudostaurosira,brevistriata,BSA,123,15129.58,TallyNotMet,None
2022-10-17T00:00:00Z,22:15:32,NMR,38.14366944,-121.5595389,Submersible centrifugal pump,1 meter,NA,Cocconeis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,sp.,BSA,321,128514.79,Degraded,None
2017-03-15T00:00:00Z,17:11:00,LCT,38.32885,-121.6675306,Submersible centrifugal pump,1 meter,NA,Dolichospermum sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Dolichospermum,sp.,BSA,5,83.2,Good,None
2022-08-18T00:00:00Z,22:10:43,SUI,38.07336667,-121.9325,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,2923,172193.01,Degraded,None
2022-10-17T00:00:00Z,22:11:01,SJRST,37.94686848,-121.3402249,Submersible centrifugal pump,1 meter,NA,Pantocsekiella ocellata,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Pantocsekiella,ocellata,BSA,95,23892.36,Degraded,None
2018-10-17T00:00:00Z,18:15:05,LIB,38.24301111,-121.6842861,Submersible centrifugal pump,1 meter,NA,Encyonema sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Encyonema,sp.,BSA,11,4855.64,Good,None
2019-08-06T00:00:00Z,19:09:45,CCH41,38.19395556,-121.6580028,Van Dorn sampler,1 meter,NA,Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,71,2580375.29,Degraded,None
2022-10-18T00:00:00Z,22:14:36,SSB,38.30791944,-121.6928306,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,12335,3306.7,Degraded,None
2021-11-09T00:00:00Z,21:14:45,SLM,37.6742,-122.2178,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,13860,3715.74,Degraded,None
2021-12-16T00:00:00Z,21:11:00,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Nitzschia inconspicua,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,inconspicua,BSA,80,2005.27,Good,None
2021-10-05T00:00:00Z,21:13:31,SYC,38.142,-121.47,Submersible centrifugal pump,1 meter,NA,Bacillaria paxillifera,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Bacillaria,paxillifera,BSA,27,18983.25,Good,None
2022-08-09T00:00:00Z,22:10:00,FTMI21,37.9972222,-121.5213889,Submersible centrifugal pump,1 meter,NA,cf. Anabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Anabaena,sp.,BSA,3601,646643.09,Degraded,None
2022-06-07T00:00:00Z,22:11:34,FT25,38.02888889,-121.6102778,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,2738,11468.33,Degraded,None
2017-03-01T00:00:00Z,17:13:30,LIB,38.24301111,-121.6842861,Van Dorn sampler,1 meter,NA,Aulacoseira italica,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,italica,BSA,29,1913.52,Good,None
2021-05-13T00:00:00Z,21:08:55,NMR,38.14366944,-121.5595389,Submersible centrifugal pump,1 meter,NA,Achnanthidium sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Achnanthidium,sp.,BSA,278,11793.12,Good,None
2018-10-18T00:00:00Z,18:09:15,NFM,38.22333333,-121.5072222,Submersible centrifugal pump,1 meter,NA,Peridinium sp.,Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Peridinium,sp.,BSA,11,3986.97,Good,None
2017-04-27T00:00:00Z,17:11:00,CFL,38.04953056,-121.88755,Van Dorn sampler,1 meter,NA,Aulacoseira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,sp.,BSA,74,8960.18,Good,None
2022-08-10T00:00:00Z,22:14:05,SFEI657,38.15166667,-121.6883306,Phytoplankton net,1 meter,NA,Scenedesmus sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Scenedesmus,sp.,BSA,1711,40318.36,Degraded,None
2017-05-02T00:00:00Z,17:14:25,TOEN,38.36513889,-121.6377417,Submersible centrifugal pump,1 meter,NA,Epithemia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Epithemia,sp.,BSA,5,2205.67,Good,None
2020-05-21T00:00:00Z,20:13:45,MAL,38.19489444,-122.0328139,Submersible centrifugal pump,1 meter,NA,Tryblionella sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Tryblionella,sp.,BSA,113,163395.47,Good,None
2020-11-03T00:00:00Z,20:16:15,DEC,38.09325203,-121.7371772,Submersible centrifugal pump,1 meter,NA,Fragilaria sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Fragilaria,sp.,BSA,21,3905.84,Good,None
2020-06-08T00:00:00Z,20:15:15,WGC,38.22488056,-121.556725,Submersible centrifugal pump,1 meter,NA,Achnanthidium sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Achnanthidium,sp.,BSA,542,30641.96,Good,None
2022-10-18T00:00:00Z,22:14:13,SS,38.33616667,-121.672925,Submersible centrifugal pump,1 meter,NA,Chrysococcus sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Chrysococcus,sp.,BSA,143,12422.16,Degraded,None
2022-07-27T00:00:00Z,22:13:00,FT25,38.02888889,-121.6102778,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,1069,4479.82,Degraded,None
2022-07-08T00:00:00Z,22:13:28,SUI,38.07336667,-121.9325,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,13262,3555.18,Degraded,None
2020-06-08T00:00:00Z,20:11:24,WGA,38.25769218,-121.5182865,Submersible centrifugal pump,1 meter,NA,Crucigenia sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Crucigenia,sp.,BSA,58,1162.21,Good,None
2022-07-21T00:00:00Z,22:08:42,WGC,38.22488056,-121.556725,Submersible centrifugal pump,1 meter,NA,Rhodomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,sp.,BSA,92,49366,Degraded,None
2021-04-08T00:00:00Z,21:13:45,DWS72,38.47686944,-121.5836417,Submersible centrifugal pump,1 meter,NA,cf. Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,3850,16127.35,Good,None
2022-10-20T00:00:00Z,22:11:15,MDM,37.9427017,-121.5341175,Submersible centrifugal pump,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,214,24191.02,Degraded,None
2022-04-18T00:00:00Z,22:11:47,UGZ,38.132238890000004,-122.0116806,Submersible centrifugal pump,1 meter,NA,Entomoneis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Entomoneis,sp.,BSA,535,1375864.17,Degraded,None
2022-07-07T00:00:00Z,22:10:49,ELS,37.59437867,-122.1630206,Submersible centrifugal pump,1 meter,NA,Actinocyclus normanii,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Actinocyclus,normanii,BSA,14056,387830502.5,Degraded,None
2022-07-20T00:00:00Z,22:08:48,GRZ,38.10853056,-122.0559806,Submersible centrifugal pump,1 meter,NA,Ulnaria ulna,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Ulnaria,ulna,BSA,917,401923.69,Degraded,None
2022-07-19T00:00:00Z,22:15:50,ORF,38.05,-121.58,Submersible centrifugal pump,1 meter,NA,cf. Anabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Anabaena,sp.,BSA,1684,110245.53,Degraded,None
2021-06-17T00:00:00Z,21:12:45,TOL,38.07780833,-121.7672861,Submersible centrifugal pump,1 meter,NA,cf. Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,1364,5711.77,Good,None
2022-04-21T00:00:00Z,22:09:30,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,749,44098.21,Good,None
2021-12-09T00:00:00Z,21:10:30,CCH41,38.19395556,-121.6580028,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,7,719.12,Good,None
2021-09-24T00:00:00Z,21:09:20,C10A,37.679167,-121.264444,Van Dorn sampler,1 meter,NA,Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,86,734802.18,Good,None
2021-09-09T00:00:00Z,21:11:45,DWS72,38.47686944,-121.5836417,Submersible centrifugal pump,1 meter,NA,Kephyrion sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Kephyrion,sp.,BSA,204,4799.81,Good,None
2020-07-27T00:00:00Z,20:09:20,HOOD,38.36796663,-121.5213432,Submersible centrifugal pump,1 meter,NA,Ulnaria sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Ulnaria,sp.,BSA,7,10867.97,Good,None
2022-04-25T00:00:00Z,22:12:30,TOE,38.34916667,-121.6447222,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,642,37798.47,Degraded,None
2017-04-11T00:00:00Z,17:12:15,LCT,38.32885,-121.6675306,Van Dorn sampler,1 meter,NA,Asterionella formosa,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Asterionella,formosa,BSA,57,31530.18,Good,None
2022-11-03T00:00:00Z,22:10:08,P6S1,38.0458611,-121.6200833,Submersible centrifugal pump,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,214,230486.65,Degraded,None
2021-12-02T00:00:00Z,21:10:45,FPT,38.45601954,-121.5013437,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,321,18899.23,Good,None
2020-06-09T00:00:00Z,20:10:15,GRZ,38.10853056,-122.0559806,Submersible centrifugal pump,1 meter,NA,Trachelomonas sp.,Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Trachelomonas,sp.,BSA,15,8367.29,Good,None
2022-01-05T00:00:00Z,22:12:15,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Ulnaria sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Ulnaria,sp.,BSA,36,27214.9,Good,None
2016-05-20T00:00:00Z,16:14:10,MLD,38.04269787,-121.9202374,Submersible centrifugal pump,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,6,1627.92,Good,None
2020-12-03T00:00:00Z,20:11:30,DEC,38.09325203,-121.7371772,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,24,6654.53,Good,None
2022-08-31T00:00:00Z,22:11:46,SB8,37.5343,-122.1359,Submersible centrifugal pump,1 meter,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,BSA,107,8399.66,Degraded,None
2022-10-20T00:00:00Z,22:11:53,HOOD,38.36796663,-121.5213432,Submersible centrifugal pump,1 meter,NA,Cocconeis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,sp.,BSA,48,14932.73,Degraded,None
2021-12-02T00:00:00Z,21:13:45,WGA,38.25769218,-121.5182865,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,401,37899.65,Good,None
2022-07-07T00:00:00Z,22:09:20,SHL,37.63078889,-122.2432,Submersible centrifugal pump,1 meter,NA,Actinoptychus senarius,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Actinoptychus,senarius,BSA,1426,19496168.88,Degraded,None
2021-06-24T00:00:00Z,21:11:30,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,306,24750.79,Good,None
2021-09-24T00:00:00Z,21:09:20,C10A,37.679167,-121.264444,Van Dorn sampler,1 meter,NA,Hippodonta sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Hippodonta,sp.,BSA,43,13708.24,Good,None
2021-10-05T00:00:00Z,21:11:35,14MILE,38.04221944,-121.405,Submersible centrifugal pump,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,1034,87692.44,Good,None
2022-04-18T00:00:00Z,22:15:38,BRK,37.8906611,-122.3465833,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,14203,3807.49,Degraded,None
2020-06-10T00:00:00Z,20:16:33,NFM,38.22333333,-121.5072222,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,7751,2077.79,Good,None
2022-02-17T00:00:00Z,22:11:45,TOE,38.34916667,-121.6447222,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,28919,7752.59,Good,None
